,model_name,model_dtype,ARC,HellaSwag,TruthfulQA,GSM8K,Winogrande,MMLU,Average
5335,codellama/CodeLlama-34b-Instruct-hf,torch.bfloat16,0.5426621160409556,0.7691694881497709,0.44437538633055657,0.379833206974981,0.7458563535911602,0.555434278513721,0.5728884716001909
5336,codellama/CodeLlama-7b-Instruct-hf,torch.float16,0.38310580204778155,0.5932085241983669,0.41449406477832335,0.07960576194086429,0.6456195737963694,0.36484185313059714,0.4134792633153837
5337,codellama/CodeLlama-13b-Python-hf,4bit,0.32593856655290104,0.4393547102170882,0.44588215731273945,0.08642911296436695,0.6503551696921863,0.2722731570692078,0.37003881230141494
5338,codellama/CodeLlama-70b-Instruct-hf,torch.bfloat16,0.5503412969283277,0.7723561043616809,0.5044393244952377,0.4624715693707354,0.745067087608524,0.5640310901888521,0.599784412158893
5339,codellama/CodeLlama-13b-Instruct-hf,torch.float16,0.4453924914675768,0.6492730531766581,0.45878663529563757,0.12661106899166036,0.6803472770323599,0.38887053600763416,0.4582135103285878
5340,codellama/CodeLlama-7b-Python-hf,torch.float16,0.31313993174061433,0.5285799641505676,0.4221405339092182,0.05155420773313116,0.6400947119179163,0.27318424837463284,0.3714489329710134
5341,habanoz/TinyLlama-1.1B-intermediate-step-715k-1.5T-lr-5-3epochs-oasst1-top1-instruct-V1,torch.float16,0.31399317406143346,0.5424218283210516,0.42465710282499836,0.013646702047005308,0.5769534333070244,0.2536243590016548,0.35421609992719466
5342,habanoz/TinyLlama-1.1B-intermediate-step-715k-1.5T-lr-5-4epochs-oasst1-top1-instruct-V1,torch.float16,0.31143344709897613,0.5431189006174069,0.41715132562721485,0.01288855193328279,0.5777426992896606,0.25418997258690806,0.3527541495255749
5343,habanoz/tinyllama-oasst1-top1-instruct-full-lr1-5-v0.1,torch.float16,0.32849829351535836,0.581557458673571,0.3834755033374754,0.004548900682335102,0.5769534333070244,0.2596312622618498,0.355777475296269
5344,habanoz/TinyLlama-1.1B-intermediate-step-715k-1.5T-lr-5-2.2epochs-oasst1-top1-instruct-V1,torch.float16,0.3148464163822526,0.5440151364270066,0.4234498078535737,0.014404852160727824,0.5753749013417522,0.2546617943022601,0.35445881807792884
5345,habanoz/TinyLlama-1.1B-2T-lr-2e-4-3ep-dolly-15k-instruct-v1,torch.float16,0.3054607508532423,0.5370444134634534,0.3584744948961717,0.0,0.5808997632202052,0.26074167756099553,0.34043684999901136
5346,habanoz/TinyLlama-1.1B-intermediate-step-715k-1.5T-lr-5-1epch-airoboros3.1-1k-instruct-V1,torch.float16,0.30716723549488056,0.543218482374029,0.41670411296453225,0.0075815011372251705,0.5761641673243884,0.2478373963237538,0.34977881593646826
5347,habanoz/TinyLlama-1.1B-step-2T-lr-5-5ep-oasst1-top1-instruct-V1,torch.float16,0.310580204778157,0.5501892053375822,0.35082606348370654,0.01592115238817286,0.580110497237569,0.26408593964589333,0.3452855104785135
5348,Qwen/Qwen2-72B,torch.bfloat16,0.6877133105802048,0.8727345150368453,0.5473731276983239,0.8529188779378317,0.8445146014206788,0.8379060762911849,0.7738600848275116
5349,Qwen/Qwen-72B,torch.bfloat16,0.6518771331058021,0.8593905596494722,0.6019109516805667,0.7043214556482184,0.824782951854775,0.7737375749942506,0.7360034378221808
5350,Qwen/Qwen1.5-4B,torch.bfloat16,0.48464163822525597,0.7157936666002789,0.4727318979180884,0.5223654283548143,0.6621941594317285,0.5652351963993337,0.57049366448825
5351,Qwen/Qwen1.5-72B-Chat,torch.float16,0.6851535836177475,0.8641704839673372,0.6389810525358077,0.20394238059135708,0.7908445146014207,0.7744265099188388,0.6595864208720849
5352,Qwen/Qwen1.5-4B-Chat,torch.float16,0.4325938566552901,0.6972714598685521,0.4479029862950014,0.024260803639120546,0.6495659037095501,0.5555462512266323,0.4678568768990245
5353,Qwen/Qwen1.5-MoE-A2.7B,torch.float16,0.5486348122866894,0.7938657637920733,0.5009324767769737,0.16982562547384383,0.7229676400947119,0.6254071682523814,0.5602722477794456
5354,Qwen/Qwen1.5-32B,torch.bfloat16,0.6339590443686007,0.8500298745269866,0.5742698608966924,0.6087945413191812,0.8129439621152328,0.7431221659340622,0.7038532415267927
5355,Qwen/Qwen1.5-0.5B-Chat,torch.float16,0.3054607508532423,0.44074885480979886,0.4295422712870499,0.07657316148597422,0.5461720599842147,0.33819836545906484,0.3561159106465575
5356,Qwen/Qwen1.5-14B,torch.bfloat16,0.5656996587030717,0.810794662417845,0.5206092394796343,0.6762699014404853,0.7348066298342542,0.6936026470831474,0.6669637898264064
5357,Qwen/Qwen2-beta-72B,torch.bfloat16,0.658703071672355,0.8598884684325832,0.596080564321232,0.6573161485974223,0.8303078137332282,0.7720145830851977,0.7290517749736697
5358,Qwen/Qwen1.5-0.5B,torch.bfloat16,0.3148464163822526,0.4905397331208923,0.3829926844374736,0.16300227445034116,0.5722178374112076,0.39353340812175797,0.38618872565398754
5359,Qwen/CodeQwen1.5-7B-Chat,torch.bfloat16,0.35494880546075086,0.5403306114319857,0.4475370654250384,0.2789992418498863,0.580110497237569,0.39373263228894184,0.43260980894902873
5360,Qwen/Qwen1.5-7B-Chat,torch.bfloat16,0.5588737201365188,0.7856004779924318,0.5365309623409128,0.13191811978771797,0.6779794790844514,0.6169764020685533,0.551313193568431
5361,Qwen/Qwen1.5-32B-Chat,torch.bfloat16,0.6604095563139932,0.8549093806014738,0.6694777411427348,0.07050796057619409,0.7719021310181531,0.7499313230796708,0.62952301545537
5362,Qwen/Qwen2-7B,torch.bfloat16,0.5972696245733788,0.7982473610834495,0.5313719780882018,0.7293404094010614,0.7434885556432518,0.7045158682868049,0.684038966179358
5363,Qwen/Qwen1.5-110B-Chat,torch.bfloat16,0.7201365187713311,0.8467436765584545,0.6586438050595372,0.3009855951478393,0.7734806629834254,0.7803946337687866,0.6800641487148956
5364,Qwen/Qwen-14B,torch.float16,0.5827645051194539,0.8398725353515236,0.49432944608876894,0.5898407884761183,0.7679558011049724,0.6770428032333679,0.6586343132290342
5365,Qwen/Qwen1.5-110B,torch.bfloat16,0.6996587030716723,0.8748257319259112,0.4966492716220296,0.8104624715693708,0.8413575374901342,0.8019575908781563,0.7541518844262124
5366,Qwen/Qwen1.5-14B-Chat,torch.bfloat16,0.5870307167235495,0.8227444732125074,0.6035737380460089,0.3062926459438969,0.7308602999210734,0.6857472555756475,0.6227081882371139
5367,Qwen/Qwen2-beta-14B,torch.bfloat16,0.5656996587030717,0.810794662417845,0.5206092394796343,0.6762699014404853,0.7348066298342542,0.6936026470831474,0.6669637898264064
5368,Qwen/Qwen1.5-7B,torch.bfloat16,0.5418088737201365,0.7851025692093209,0.5108227702127015,0.535253980288097,0.712707182320442,0.6197002168140558,0.6175659320941257
5369,Qwen/Qwen1.5-72B,torch.bfloat16,0.658703071672355,0.8598884684325832,0.596080564321232,0.6573161485974223,0.8303078137332282,0.7720145830851977,0.7290517749736697
5370,Qwen/Qwen-7B,torch.float16,0.5136518771331058,0.7847042421828321,0.4778593054989757,0.4495830174374526,0.7269139700078927,0.5983879208119841,0.5918500555120405
5371,Qwen/Qwen1.5-MoE-A2.7B-Chat,torch.bfloat16,0.5366894197952219,0.805417247560247,0.5056172788604174,0.28203184230477635,0.6937647987371744,0.6097067001763974,0.5722045479057057
5372,Qwen/Qwen1.5-1.8B-Chat,torch.float16,0.3873720136518771,0.60017924716192,0.406175277448171,0.19029567854435178,0.5966850828729282,0.45866518005284046,0.4398954132886814
5373,Qwen/Qwen2-1.5B,torch.bfloat16,0.44283276450511944,0.6666998605855408,0.4591892724530115,0.5579984836997726,0.648776637726914,0.5725919892204938,0.5580148346984753
5374,Qwen/Qwen1.5-1.8B,torch.bfloat16,0.378839590443686,0.6142202748456482,0.3942781424608406,0.33586050037907506,0.6029992107340174,0.46708385301757827,0.4655469286468075
5375,Qwen/Qwen2-0.5B,torch.bfloat16,0.3191126279863481,0.48735311690898225,0.39772257548468537,0.3570887035633055,0.5580110497237569,0.4517037929235294,0.42849864443176783
5376,titan087/OpenLlama13B-Guanaco,torch.float16,0.5119453924914675,0.7524397530372435,0.3839503386738741,0.0758150113722517,0.7174427782162589,0.43756227500651085,0.4798592581329344
5377,BEE-spoke-data/Mixtral-GQA-400m-v2,torch.bfloat16,0.2022184300341297,0.2778331009759012,0.465481151431113,0.000758150113722517,0.4996053670086819,0.26097401149219096,0.28447836850928987
5378,BEE-spoke-data/smol_llama-220M-open_instruct,torch.bfloat16,0.25,0.29705238000398326,0.4406371478334913,0.0,0.5027624309392266,0.2611217610022354,0.29192895329648944
5379,BEE-spoke-data/Meta-Llama-3-8Bee,torch.bfloat16,0.5861774744027304,0.8147779326827326,0.4289641772027726,0.39878695981804396,0.771112865035517,0.660129517443997,0.6099914877642989
5380,BEE-spoke-data/verysmol_llama-v11-KIx2,torch.float16,0.22696245733788395,0.27604062935670187,0.44749716634136827,0.003032600454890068,0.5153906866614049,0.25284022535508366,0.2869606275845554
5381,BEE-spoke-data/TinyLlama-1.1bee,torch.bfloat16,0.3054607508532423,0.5180242979486158,0.39011272446721906,0.002274450341167551,0.5445935280189423,0.24253561949511718,0.3338335618540507
5382,BEE-spoke-data/smol_llama-220M-openhermes,torch.bfloat16,0.25170648464163825,0.28978291177056364,0.4308131121933828,0.006065200909780136,0.5201262825572218,0.2617434742638728,0.29337291105607655
5383,BEE-spoke-data/NanoLlama-GQA-L10-A32_KV8-v13-KI,torch.bfloat16,0.2380546075085324,0.2938657637920733,0.44772535115343653,0.009097801364670205,0.5114443567482242,0.25372584957126487,0.29231895502303357
5384,BEE-spoke-data/smol_llama-101M-GQA,torch.float16,0.23464163822525597,0.287293367855009,0.45801037294841895,0.0075815011372251705,0.5067087608524072,0.24345227604641928,0.28961465284412263
5385,BEE-spoke-data/zephyr-220m-sft-full,torch.bfloat16,0.2525597269624573,0.29028082055367455,0.43225660929564824,0.0037907505686125853,0.516179952644041,0.2644575241346732,0.29325423069318446
5386,BEE-spoke-data/smol_llama-81M-tied,torch.bfloat16,0.22184300341296928,0.2932682732523402,0.4396548316438528,0.002274450341167551,0.4925019731649566,0.240638647684872,0.2816968632500264
5387,BEE-spoke-data/smol_llama-220M-GQA,torch.bfloat16,0.24829351535836178,0.2976498705437164,0.44553738237393864,0.006823351023502654,0.5098658247829518,0.2584974776073331,0.29444457028163407
5388,BEE-spoke-data/TinyLlama-3T-1.1bee,torch.bfloat16,0.3378839590443686,0.602867954590719,0.38125036947687346,0.004548900682335102,0.6022099447513812,0.2586165574270438,0.36456294766212016
5389,BEE-spoke-data/zephyr-220m-dpo-full,torch.bfloat16,0.25426621160409557,0.2914758016331408,0.43441567768341954,0.00530705079605762,0.5098658247829518,0.2643386031162184,0.2932781949359806
5390,chatty123/mistral_rank16_dpo,torch.bfloat16,0.6305460750853242,0.8497311292571201,0.6829506332175648,0.3995451099317665,0.7695343330702447,0.6030014278889341,0.6558847847418257
5391,chatty123/mistral_rank32_sft,torch.bfloat16,0.5494880546075085,0.809699263095001,0.48019628022561583,0.34950720242608035,0.7703235990528808,0.6042114381698029,0.593904306262815
5392,chatty123/mistral_rank8_invert,torch.bfloat16,0.5648464163822525,0.8167695678151763,0.5831670718324962,0.3684609552691433,0.7750591949486977,0.602643976103503,0.6184911970585448
5393,chatty123/mistral_rank32_invert,torch.bfloat16,0.5571672354948806,0.8119896434973113,0.5617709613227319,0.35178165276724793,0.7695343330702447,0.5987942334284603,0.6085063432634793
5394,chatty123/mistral_rank8_dpo,torch.bfloat16,0.6305460750853242,0.8511252738498307,0.6861248999232029,0.3889310083396513,0.7687450670876085,0.6032493229682212,0.6547869412089731
5395,chatty123/mistral_rank16_invert,torch.bfloat16,0.5563139931740614,0.8143796056562438,0.574897638459356,0.35405610310841545,0.771112865035517,0.5999709912848809,0.6117885327864124
5396,chatty123/mistral_rank16_packing,torch.bfloat16,0.6254266211604096,0.8478390758812986,0.6744371383175135,0.3912054586808188,0.771112865035517,0.6035705809113329,0.6522652899978151
5397,chatty123/mistral_rank8_sft,torch.bfloat16,0.5580204778156996,0.8120892252539335,0.4906827265403247,0.3244882486732373,0.7742699289660616,0.6049917827883307,0.5940903983395979
5398,chatty123/mistral_rank8_packing,torch.bfloat16,0.6254266211604096,0.8477394941246763,0.6730810498532811,0.3904473085670963,0.7679558011049724,0.6037593385243513,0.6514016022224645
5399,chatty123/mistral_rank16_sft,torch.bfloat16,0.5503412969283277,0.8120892252539335,0.4875857893944432,0.35178165276724793,0.7703235990528808,0.6043052216002452,0.5960711308328465
5400,chatty123/mistral_rank32_dpo,torch.float16,0.6331058020477816,0.8503286197968533,0.6833350117330134,0.3858984078847612,0.7671665351223362,0.6051621553807366,0.6541660886609136
5401,Voicelab/trurl-2-13b-academic,torch.float16,0.5793515358361775,0.7954590718980283,0.4346341998016549,0.10917361637604246,0.7655880031570639,0.55199828072958,0.5393674512997578
5402,Voicelab/trurl-2-7b,torch.float16,0.5341296928327645,0.7529376618203545,0.4541658189441706,0.0712661106899166,0.7221783741120757,0.4999844132947055,0.5057770119489979
5404,theNovaAI/Supernova-experimental,torch.float16,0.6305460750853242,0.8365863373829915,0.49371884206186833,0.287338893100834,0.7734806629834254,0.5659061873965251,0.5979294996684947
5405,theNovaAI/Hypernova-experimental,torch.float16,0.6143344709897611,0.836387173869747,0.5137978049145471,0.2623199393479909,0.7529597474348856,0.554904431878981,0.5891172614059855
5406,openagi-project/OpenAGI-7B-v0.1-test-ada,torch.float16,0.6672354948805461,0.8612826130252937,0.6955285302922068,0.5663381349507203,0.7947908445146015,0.635270763740321,0.7034077302339483
5407,openagi-project/OpenAGI-7B-v0.2,torch.float16,0.6851535836177475,0.8602867954590719,0.7204002538063481,0.5344958301743745,0.7916337805840569,0.6301711186665279,0.7036902270513545
5408,openagi-project/OpenAGI-7B-v0.1,torch.float16,0.6672354948805461,0.8612826130252937,0.6955285302922068,0.5663381349507203,0.7947908445146015,0.635270763740321,0.7034077302339483
5409,leejunhyeok/MoMo-70B-LoRA-V1.2_1,torch.bfloat16,0.7064846416382252,0.8639713204540929,0.6140893594618404,0.5663381349507203,0.8318863456985004,0.6990238517509751,0.7136322756590591
5410,iGenius-AI-Team/LLAMA-13B-test-finetuning,torch.bfloat16,0.5802047781569966,0.8236407090221072,0.4413761784087579,0.22517058377558757,0.7671665351223362,0.5427386830800892,0.5633829112609792
5411,prhegde/merge-aanaphi-phi2-orage-3b,torch.float16,0.6356655290102389,0.7742481577375024,0.5347439699782387,0.6156178923426838,0.749802683504341,0.5821460166240144,0.6487040415328366
5412,prhegde/aligned-merge-aanaphi-phi2-orage-3b,torch.float16,0.6373720136518771,0.7736506671977693,0.5350669490295532,0.6133434420015162,0.749802683504341,0.5807979597059876,0.648338952515174
5413,SurgeGlobal/OpenBezoar-HH-RLHF-DPO,torch.float16,0.43686006825938567,0.7395937064329815,0.36300793374501517,0.03411675511751327,0.6803472770323599,0.2691102302558957,0.42050599514052517
5414,SurgeGlobal/OpenBezoar-SFT,torch.float16,0.4087030716723549,0.7124078868751245,0.38436654716931135,0.025018953752843062,0.6629834254143646,0.2845529027810243,0.41300546461083715
5415,TFLai/pythia-2.8b-4bit-alpaca,4bit,0.34726962457337884,0.5896235809599681,0.3914056867537695,0.006065200909780136,0.6164167324388319,0.25529628103946383,0.3676795177791987
5416,TFLai/Nova-13B,torch.float16,0.6271331058020477,0.8257319259111731,0.5134426394958894,0.06747536012130402,0.7726913970007893,0.5797706822344951,0.564374185094283
5417,TFLai/OrcaMini-Platypus2-13B-QLoRA-0.80-epoch,torch.float16,0.6083617747440273,0.8256323441545509,0.5331823936755519,0.022744503411675512,0.7592738752959748,0.5641608673254824,0.5522259597678771
5418,TFLai/EnsembleV5-Nova-13B,torch.float16,0.6271331058020477,0.8255327623979287,0.4985854685041301,0.10765731614859743,0.7624309392265194,0.5678841966305515,0.5648706314516292
5419,TFLai/Ensemble5-Platypus2-13B-QLora-0.80-epoch,torch.float16,0.5972696245733788,0.8266281617207728,0.5291574060590136,0.018953752843062926,0.744277821625888,0.5693713408641482,0.5476096846143774
5420,TFLai/Luban-Platypus2-13B-QLora-0.80-epoch,torch.float16,0.6023890784982935,0.8222465644293966,0.5525986510332871,0.009097801364670205,0.7537490134175217,0.5803487031278975,0.5534049686451777
5421,TFLai/gpt-neo-1.3B-4bit-alpaca,4bit,0.28242320819112626,0.46345349531965746,0.39258277716254397,0.002274450341167551,0.5619573796369376,0.25189792777849196,0.3257648730716541
5422,TFLai/Athena-Platypus2-13B-QLora-0.80-epoch,torch.float16,0.5665529010238908,0.8056164110734914,0.5362010944011686,0.000758150113722517,0.7261247040252565,0.5542928634440972,0.5315910206802712
5423,TFLai/llama-7b-4bit-alpaca,4bit,0.5264505119453925,0.7778331009759012,0.3422207572617222,0.0356330553449583,0.7079715864246251,0.3457308236361625,0.4559733059314603
5424,TFLai/bloom-560m-4bit-alpaca,4bit,0.23976109215017063,0.2920732921728739,0.45176641262128736,0.001516300227445034,0.5027624309392266,0.25201823058944806,0.2899829597834086
5425,TFLai/PuddleJumper-Platypus2-13B-QLoRA-0.80-epoch,torch.float16,0.5452218430034129,0.7935670185222067,0.5431670480120661,0.0,0.7111286503551697,0.5514599987096854,0.5240907597670902
5426,TFLai/Orca-Nova-13B,torch.float16,0.6237201365187713,0.8247361083449513,0.4597465231311121,0.14480667172100076,0.7758484609313339,0.5744387523264125,0.5672161088289303
5427,TFLai/gpt-neox-20b-4bit-alpaca,4bit,0.43856655290102387,0.6739693288189603,0.35672489857760115,0.011372251705837756,0.648776637726914,0.25058023213915476,0.39666498364491526
5428,TFLai/OpenOrcaPlatypus2-Platypus2-13B-QLora-0.80-epoch,torch.float16,0.5981228668941979,0.8269269069906393,0.5291728702187227,0.02350265352539803,0.744277821625888,0.5696114951508272,0.5486024357342788
5429,TFLai/llama-13b-4bit-alpaca,4bit,0.5571672354948806,0.8088030272854013,0.4479806162586582,0.05686125852918878,0.7482241515390686,0.4241692414967386,0.5072009217673227
5430,TFLai/Nova-13B-50-step,torch.float16,0.6160409556313993,0.8231428002389962,0.5153458883991275,0.04397270659590599,0.7655880031570639,0.5727060438317096,0.5561327329757003
5431,TFLai/OpenOrca-Platypus2-13B-QLoRA-0.80-epoch,torch.float16,0.6237201365187713,0.8299143596893049,0.5220378272071609,0.11144806671721001,0.7576953433307024,0.5937655877855773,0.5730968868747879
5432,TFLai/Airboros2.1-Platypus2-13B-QLora-0.80-epoch,torch.float16,0.5895904436860068,0.824636526588329,0.4770960067945883,0.0,0.7513812154696132,0.546235954788136,0.5314900245544455
5433,TFLai/Stable-Platypus2-13B-QLoRA-0.80-epoch,torch.float16,0.6228668941979523,0.824636526588329,0.5140502514486448,0.0356330553449583,0.7655880031570639,0.570914040960065,0.5556147952828354
5434,TFLai/MythicalDestroyerV2-Platypus2-13B-QLora-0.80-epoch,torch.float16,0.5733788395904437,0.8123879705238001,0.5598133622703098,0.0,0.7387529597474349,0.5563972759911988,0.5401217346871979
5435,TFLai/bloomz-1b7-4bit-alpaca,4bit,0.2909556313993174,0.4742083250348536,0.41064553123757513,0.0,0.5382794001578532,0.31797563535438217,0.3386774205306636
5436,TFLai/gpt2-turkish-uncased,torch.float16,0.24488054607508533,0.2508464449312886,0.5230349770235149,0.0,0.4964483030781373,0.2658694239842077,0.2968466158487056
5437,TFLai/Limarp-Platypus2-13B-QLoRA-0.80-epoch,torch.float16,0.6049488054607508,0.8276239792869946,0.44144767502452936,0.060652009097801364,0.7679558011049724,0.565178527702576,0.5446344662796041
5438,TFLai/Platypus2-13B-QLoRA-0.80-epoch,4bit,0.5776450511945392,0.8162716590320653,0.39698245763845513,0.029567854435178165,0.7592738752959748,0.5562706921379071,0.5226685982890199
5439,TFLai/Nous-Hermes-Platypus2-13B-QLoRA-0.80-epoch,torch.float16,0.5989761092150171,0.8329018123879706,0.5107941862859451,0.014404852160727824,0.7521704814522494,0.5669154268069879,0.5460271447181496
5440,TFLai/SpeechlessV1-Nova-13B,torch.float16,0.6177474402730375,0.8268273252340171,0.5144308498130321,0.0576194086429113,0.7742699289660616,0.577483399758578,0.5613963921146063
5441,TFLai/llama-2-13b-4bit-alpaca-gpt4,4bit,0.5767918088737202,0.8104959171479785,0.45686332356911125,0.08263836239575435,0.7513812154696132,0.5181524615569006,0.5327205148355131
5442,TFLai/MythoMix-Platypus2-13B-QLoRA-0.80-epoch,torch.float16,0.6032423208191127,0.8371838279227246,0.5218086101134253,0.009097801364670205,0.755327545382794,0.5574493264448358,0.5473515720079271
5443,tlphams/zoyllm-7b-slimorca,torch.bfloat16,0.5059726962457338,0.7211710814578769,0.4913166366572656,0.20697498104624715,0.6732438831886346,0.4877748431541466,0.5144090202916508
5444,42MARU/sitebunny-13b,torch.bfloat16,0.6313993174061433,0.836387173869747,0.5620657173642927,0.09401061410159212,0.7671665351223362,0.5990765562906645,0.581684319025796
5445,CohereForAI/c4ai-command-r-plus,4bit,0.7039249146757679,0.8796056562437762,0.5695167541939289,0.47308567096285065,0.8382004735595896,0.7402494713760785,0.7007638235019987
5446,CohereForAI/c4ai-command-r-v01,torch.float16,0.6552901023890785,0.8700458076080462,0.5231991183271746,0.5663381349507203,0.8153117600631413,0.6819530224441293,0.6853563242970484
5447,CohereForAI/aya-23-8B,torch.bfloat16,0.5349829351535836,0.7803226448914559,0.4293654330376981,0.4351781652767248,0.7277032359905288,0.5633899126009815,0.578490387825162
5448,ShinojiResearch/Senku-70B-Full,torch.float16,0.7150170648464164,0.8788090021907986,0.619572860600058,0.7134192570128886,0.8476716653512234,0.7519801135069271,0.7544116605847186
5449,ZHLiu627/zephyr-gemma-rpo,torch.bfloat16,0.5691126279863481,0.8349930292770364,0.49717639487644627,0.422289613343442,0.739542225730071,0.5926850497569687,0.6092998234950521
5450,zarakiquemparte/kuchiki-l2-7b,torch.float16,0.5435153583617748,0.7844054969129656,0.49876664192397546,0.04473085670962851,0.7308602999210734,0.4774331684180751,0.5132853037079154
5451,zarakiquemparte/zarafusionex-1.2-l2-7b,torch.float16,0.5665529010238908,0.791575383389763,0.5129341494547134,0.08567096285064443,0.7474348855564326,0.519351098733732,0.5372532301681959
5452,zarakiquemparte/zaraxls-l2-7b,torch.float16,0.5443686006825939,0.7893845847440749,0.46510102198751646,0.002274450341167551,0.7316495659037096,0.5038629424305682,0.5061068610149384
5454,zarakiquemparte/zararp-1.1-l2-7b,torch.float16,0.5648464163822525,0.7884883489344752,0.519856175686671,0.011372251705837756,0.734017363851618,0.5148717796047039,0.522242056027593
5455,zarakiquemparte/zarablend-1.1-l2-7b,torch.float16,0.5486348122866894,0.7857996415056762,0.489972097170472,0.045489006823351025,0.7261247040252565,0.478925073090941,0.5124908891503978
5456,zarakiquemparte/zarafusionex-1.1-l2-7b,torch.float16,0.5614334470989761,0.7933678550089623,0.5066113763426128,0.07808946171341925,0.744277821625888,0.5209628252289317,0.534123797836465
5457,zarakiquemparte/zarablend-l2-7b,torch.float16,0.5443686006825939,0.786197968532165,0.49379723136906406,0.04397270659590599,0.7332280978689818,0.4761272864365443,0.5129486485808757
5458,zarakiquemparte/zararp-l2-7b,torch.float16,0.5631399317406144,0.7918741286596296,0.512599577390538,0.017437452615617893,0.745067087608524,0.5135792561288142,0.5239495723572897
5459,zarakiquemparte/zaraxe-l2-7b,torch.float16,0.5716723549488054,0.7933678550089623,0.4910949557417672,0.0758150113722517,0.7348066298342542,0.5099993891674652,0.529459366012251
5460,zarakiquemparte/zarafusionix-l2-7b,torch.float16,0.5554607508532423,0.7939653455486955,0.5104906529375334,0.07202426080363912,0.7466456195737964,0.5120630833129403,0.5317749521716412
5461,zarakiquemparte/kuchiki-1.1-l2-7b,torch.float16,0.5418088737201365,0.7800238996215894,0.499579377079004,0.04700530705079606,0.7316495659037096,0.48137624774394133,0.5135738785198628
5462,nomic-ai/gpt4all-j,torch.float16,0.4129692832764505,0.6450906193985262,0.4572218864683683,0.09249431387414708,0.6432517758484609,0.290259201534348,0.4235478467333835
5463,lole25/phi-2-sft-ultrachat-full,torch.bfloat16,0.6083617747440273,0.7461661023700458,0.46064912372709454,0.5170583775587566,0.7434885556432518,0.5639355578638846,0.6066099153178435
5464,lole25/phi-2-sft-lora-ultrachat,torch.bfloat16,0.6126279863481229,0.7485560645289783,0.45459342607308556,0.533737680060652,0.7419100236779794,0.5726428118899798,0.610677998763133
5465,lole25/zephyr-7b-gpo-v6-i1,torch.bfloat16,0.6561433447098977,0.8582951603266281,0.5613677029695793,0.31842304776345715,0.7955801104972375,0.6296062006630224,0.6365692611549704
5466,42dot/42dot_LLM-SFT-1.3B,torch.float16,0.3609215017064846,0.5896235809599681,0.39979776889587376,0.006823351023502654,0.5840568271507498,0.255122791750313,0.36605763691448207
5467,42dot/42dot_LLM-PLM-1.3B,torch.float16,0.3242320819112628,0.563931487751444,0.38680931810418795,0.0075815011372251705,0.5887924230465666,0.27085698780768547,0.3570339666263953
5468,google/gemma-2b-it,torch.float16,0.439419795221843,0.6269667396932882,0.45823771048471756,0.05458680818802123,0.6093133385951065,0.3764818682829159,0.42750104341098205
5469,google/gemma-7b-it,torch.float16,0.514505119453925,0.719577773351922,0.47291150235086526,0.2918877937831691,0.6795580110497238,0.5351703100185111,0.5356017516680194
5470,google/codegemma-7b,torch.bfloat16,0.5392491467576792,0.7672774347739494,0.3803127896587398,0.45489006823351025,0.6961325966850829,0.5658503652970808,0.5672854002343404
5471,google/gemma-2b,torch.float16,0.48378839590443684,0.7176857199761004,0.3308443428097746,0.16906747536012132,0.6629834254143646,0.4177314644002597,0.4636834706441763
5472,google/recurrentgemma-2b,torch.bfloat16,0.46928327645051193,0.7247560246962756,0.3501381307826391,0.15693707354056102,0.6827150749802684,0.34382304434170124,0.45460877079865963
5473,google/codegemma-7b-it,torch.float16,0.53839590443686,0.7250547699661422,0.48524933236102563,0.5246398786959818,0.6621941594317285,0.5609969255805187,0.5827551617453761
5474,google/gemma-7b,torch.float16,0.6109215017064846,0.8247361083449513,0.4490548840372056,0.5276724791508719,0.7845303867403315,0.6602745725247715,0.6428649887507694
5475,google/codegemma-2b,torch.bfloat16,0.2568259385665529,0.3963353913563035,0.41220948619322934,0.04624715693707354,0.5367008681925809,0.2831682474971356,0.3219145147904793
5476,google/recurrentgemma-2b-it,torch.bfloat16,0.3097269624573379,0.5626369249153556,0.4280584691787138,0.10083396512509477,0.6416732438831886,0.40869487032191903,0.40860407264693493
5477,google/gemma-1.1-7b-it,torch.float16,0.6006825938566553,0.7614021111332404,0.5074425172130677,0.42987111448066717,0.696921862667719,0.6091642429212937,0.6009140737121071
5478,ibivibiv/strix-rufipes-70b,torch.float16,0.7133105802047781,0.8786098386775543,0.5672072620719157,0.5382865807429871,0.8476716653512234,0.6913444280940971,0.7060717258570928
5479,ibivibiv/multimaster-7b-v3,torch.float16,0.7039249146757679,0.8765186217884884,0.5970305973742662,0.7156937073540561,0.840568271507498,0.6506638558885413,0.7307333280981031
5480,ibivibiv/alpaca-dragon-72b-v1,torch.float16,0.7389078498293515,0.8815972913762199,0.7269367196902492,0.7763457164518575,0.8602999210734017,0.7739875092131733,0.7930125012723753
5481,ibivibiv/multimaster-7b-v6,torch.float16,0.7278156996587031,0.8876717785301733,0.7088632501804778,0.7035633055344959,0.8642462509865825,0.647358726676766,0.7565865019278665
5482,ibivibiv/bubo-bubo-13b,torch.float16,0.6143344709897611,0.8314080860386377,0.4762440289139372,0.20621683093252463,0.7616416732438832,0.5818482882191471,0.5786155630563151
5483,ibivibiv/athene-noctua-13b,torch.float16,0.5716723549488054,0.8151762597092213,0.4749199462924083,0.15314632297194844,0.734017363851618,0.5590858216154521,0.5513363448982422
