id,class
493167,medium
11535,medium
372267,medium
416800,low
511430,medium
48975,medium
249337,low
347361,medium
131339,medium
238418,low
325518,medium
254279,medium
46404,medium
319524,medium
79808,medium
267723,medium
75934,low
220926,medium
94990,low
432444,medium
9083,low
9298,high
251121,medium
436885,low
492637,medium
81667,low
455942,medium
4435,medium
235505,medium
41234,medium
126670,medium
173577,medium
459152,medium
461242,low
423615,low
80321,medium
51741,low
194062,low
242227,medium
418492,medium
76223,medium
491360,low
287593,medium
204317,medium
323033,low
233925,medium
229374,low
200222,low
391619,low
112963,medium
255074,medium
379335,medium
264285,medium
79807,medium
46774,medium
499457,medium
61287,low
112575,low
463923,medium
244354,high
226493,high
105568,low
388625,medium
27189,medium
478016,low
463957,medium
159215,medium
460167,low
356643,medium
193621,medium
387501,medium
201396,low
142222,medium
70032,medium
105713,medium
125418,medium
98161,medium
405254,medium
374412,medium
42319,low
291673,medium
475391,medium
174098,medium
290585,low
187822,low
311028,low
153133,medium
148879,low
355312,low
309904,low
448254,medium
229211,medium
126143,medium
180689,low
54864,medium
307079,low
122119,medium
517173,medium
342260,low
320664,low
395749,low
340378,medium
246461,low
1592,medium
163622,low
499163,medium
272288,medium
254600,medium
277537,low
10576,medium
157962,medium
2298,medium
82043,low
98521,low
278754,medium
64192,low
426239,low
20449,medium
259892,medium
422088,medium
384388,low
301443,medium
442610,medium
6002,medium
505459,medium
497256,high
296067,medium
417810,medium
299534,medium
151155,medium
510194,medium
419467,medium
50163,low
491229,low
383544,medium
272260,medium
362468,medium
82123,medium
438299,medium
250530,low
188819,low
351478,medium
469240,medium
91629,medium
452435,medium
140508,medium
410736,medium
465266,medium
360101,medium
76581,low
77147,medium
123638,low
360689,low
398534,medium
474778,medium
84603,low
324559,low
52170,low
516394,medium
252952,medium
269628,medium
382669,medium
42602,medium
311453,medium
382705,low
387859,medium
376108,low
55629,medium
418506,medium
125207,medium
58440,medium
384137,medium
230430,medium
148575,medium
309269,medium
500108,medium
314492,medium
49745,medium
60172,medium
135285,low
2483,medium
171383,medium
12634,medium
368213,medium
277307,medium
190053,medium
448486,medium
25417,high
72922,low
431752,medium
145778,low
9436,medium
24314,medium
495834,medium
411877,low
106958,low
414381,medium
252997,medium
189647,medium
84322,medium
483510,medium
82407,medium
164631,medium
54629,medium
92135,medium
376272,medium
176714,medium
188508,medium
372417,medium
34273,low
246842,medium
382333,medium
105321,medium
300817,medium
30932,medium
334534,low
268475,medium
419517,medium
179304,medium
109059,medium
376184,medium
506991,medium
386746,high
308196,low
259574,medium
444507,medium
457144,medium
110441,medium
468994,medium
126752,low
433348,medium
149071,low
32061,medium
3701,medium
315273,low
277340,medium
387796,medium
262482,medium
430130,medium
384477,medium
297954,high
418793,medium
206158,medium
173379,low
220478,medium
474907,low
110140,medium
269857,medium
388744,medium
201585,low
480082,low
31632,low
510039,medium
270152,low
53453,low
313551,low
454780,medium
479734,medium
143399,medium
337951,low
516264,low
101839,medium
76811,medium
94813,medium
66678,medium
371807,medium
371392,medium
491150,medium
232703,low
365360,medium
83012,medium
364756,medium
420252,medium
374505,medium
451096,medium
162567,medium
180159,medium
497013,medium
268071,medium
32758,medium
149738,medium
299560,low
274234,medium
227523,medium
424745,medium
446866,low
76198,medium
206566,medium
420598,medium
259724,low
480745,medium
379529,low
5681,medium
157556,medium
464397,low
268161,medium
38223,medium
52401,medium
356635,low
419980,medium
405248,medium
463527,low
463790,medium
69660,low
231244,medium
159240,low
339426,medium
104973,low
99259,medium
31926,low
84643,low
226259,medium
11475,medium
3091,medium
78301,low
81952,medium
448023,medium
164864,medium
377675,low
362828,medium
399114,medium
136278,medium
65956,low
42594,low
326553,medium
508353,medium
101054,medium
270672,low
128420,low
302510,low
213120,low
488242,low
282332,low
193064,medium
411530,low
3758,medium
48345,low
112910,low
377018,medium
184853,medium
503293,medium
73404,medium
15166,medium
91573,medium
447892,low
486706,medium
178909,medium
233808,medium
162571,low
375697,low
406289,medium
249353,low
363520,low
413640,low
369246,medium
51396,medium
192024,low
485441,low
328389,medium
387717,medium
364441,medium
279119,medium
93053,medium
392207,medium
386920,medium
320909,medium
479412,low
123650,medium
165440,low
281111,medium
389011,low
437305,low
88538,low
291843,low
311404,medium
53939,medium
25832,medium
133274,medium
26676,medium
335221,medium
379514,low
9084,medium
62095,low
303641,low
309680,medium
224982,medium
97349,medium
426670,medium
185762,low
284624,low
278470,low
195610,medium
452688,low
36991,medium
463941,medium
500155,medium
408170,low
330616,medium
279790,medium
500067,medium
34292,low
420073,medium
503949,medium
66430,medium
498873,medium
323809,medium
201959,low
15795,low
307696,low
167301,medium
268777,medium
132032,low
104666,low
377234,medium
257735,low
468157,low
487388,medium
34101,low
446837,medium
155875,medium
349813,medium
178653,medium
169432,medium
96539,medium
64562,medium
42557,medium
388920,medium
118555,medium
445916,low
71244,medium
102400,medium
342211,medium
9454,medium
383367,medium
329302,low
260965,medium
445555,low
366183,medium
206944,medium
269667,medium
135071,low
17020,medium
427553,medium
480904,medium
384759,medium
152141,medium
383902,low
24410,medium
4682,low
275606,low
381257,medium
489069,medium
399757,medium
295295,medium
373910,medium
429428,low
194807,medium
420469,medium
482246,low
315818,medium
468178,medium
131252,medium
414728,medium
76283,low
79125,low
238633,low
210371,medium
374548,low
150385,low
106699,medium
466785,high
277115,medium
256436,medium
324571,medium
9235,medium
312028,medium
363375,medium
439661,medium
165253,medium
282612,medium
248308,medium
399846,low
61328,medium
12217,medium
11066,medium
9681,medium
271045,low
164670,medium
84091,medium
456141,medium
70393,medium
146325,medium
409409,medium
493687,medium
195034,medium
412502,medium
516429,medium
391951,low
500480,medium
442446,medium
454352,medium
23699,medium
314449,low
391589,low
200562,low
506350,medium
268955,medium
474918,medium
477081,medium
23883,low
383047,medium
174839,low
28494,medium
252363,medium
374181,medium
114662,medium
376172,medium
267559,medium
483190,medium
433362,low
494793,medium
201137,medium
342954,medium
152024,medium
407864,low
139050,low
346350,low
153735,low
144627,medium
317197,medium
224250,medium
244050,medium
517612,medium
367841,low
20061,low
176768,medium
181312,medium
427959,medium
35965,low
152340,medium
6771,medium
199640,low
223312,low
219244,low
1877,medium
158103,medium
116727,medium
495492,medium
331414,low
290529,medium
332897,medium
202666,medium
252077,low
21635,low
246747,low
466585,medium
71766,medium
3704,medium
500281,medium
425051,medium
233063,medium
201244,medium
300112,medium
397416,medium
252118,medium
415548,medium
184848,medium
205864,medium
313968,medium
172233,medium
172984,medium
297933,low
279506,low
467767,medium
171306,low
54781,medium
412594,low
342636,medium
388873,medium
138284,medium
391423,medium
138930,low
128099,medium
376445,low
514758,low
235597,low
348915,medium
26102,medium
61862,low
85356,medium
468631,medium
383466,low
517649,medium
376594,medium
353022,medium
201558,medium
33703,low
19982,medium
468539,low
368735,medium
319354,medium
4949,low
397999,low
42939,medium
279120,medium
358109,medium
271291,low
367306,medium
488318,medium
405907,medium
101218,medium
312359,medium
249758,low
259703,low
281018,low
417840,medium
82921,low
225505,medium
499895,medium
93517,medium
426134,low
290733,low
395001,low
446496,low
189381,low
504113,low
56381,medium
388020,low
103176,medium
460746,medium
212993,low
270128,medium
324050,medium
59295,low
275997,medium
133649,medium
273803,medium
77191,medium
243516,low
361034,low
107149,medium
352099,low
484388,low
308264,medium
179784,medium
63514,medium
327198,low
114118,medium
476588,medium
70826,medium
317147,medium
231623,medium
233064,low
220270,medium
49694,low
418746,low
351328,medium
56187,low
369876,medium
345106,medium
211666,medium
411898,medium
424341,medium
496407,medium
488559,medium
489691,medium
124999,medium
17519,low
395241,low
405977,medium
13939,medium
407684,medium
71555,medium
233709,medium
267512,medium
320268,medium
342303,medium
177417,medium
291993,medium
321000,medium
390021,low
38777,medium
170111,low
7593,low
172088,medium
95550,medium
404592,medium
350222,medium
493607,medium
442245,medium
104586,medium
403820,low
84182,medium
60217,medium
350317,medium
38324,low
467137,low
265760,medium
475963,low
228271,medium
356767,medium
508804,medium
277595,low
284393,medium
249655,medium
124853,medium
243944,medium
341104,medium
426425,medium
409426,medium
267902,medium
470166,medium
451639,low
175670,medium
203638,low
353301,medium
373612,medium
408065,medium
255581,medium
128752,medium
405820,medium
123468,medium
73740,medium
456393,medium
6254,high
201160,low
420851,low
224813,medium
368920,low
131622,low
73062,low
264317,medium
349013,low
123059,medium
365490,low
238571,low
515370,low
276744,medium
498098,medium
122517,low
437726,medium
123024,medium
509515,low
313669,low
175051,medium
113975,low
351177,medium
506242,low
478840,low
501795,medium
287763,medium
227435,medium
396751,medium
210998,medium
263233,medium
478956,low
215798,medium
310492,medium
150882,medium
141642,low
199609,medium
23368,medium
351631,low
248379,low
140243,medium
397851,medium
309260,low
340405,medium
198577,medium
391849,medium
383322,medium
255533,medium
361621,medium
446686,low
319961,medium
206078,medium
34052,medium
153787,low
392447,medium
209056,medium
196094,low
461910,low
314743,low
127453,low
351621,medium
50760,low
13511,low
103168,low
55712,medium
431096,medium
48623,medium
28146,medium
37258,low
53263,medium
208269,medium
412938,low
163315,medium
27835,medium
438381,medium
268838,low
65720,medium
461711,medium
219334,medium
447815,medium
187384,medium
336527,medium
85475,medium
243591,medium
104375,low
485872,low
20757,low
466750,low
52131,medium
447855,medium
419667,medium
85168,medium
85485,medium
269147,low
368057,medium
325581,medium
268899,medium
233005,low
253411,low
295355,medium
275436,medium
293511,medium
463016,medium
356563,medium
238395,medium
153157,medium
417889,medium
350971,low
456775,medium
313692,low
355954,low
271930,low
35678,medium
229532,medium
34910,medium
108465,low
367691,medium
221215,medium
32222,medium
119885,medium
281285,medium
36971,medium
235722,medium
170223,medium
83346,medium
401998,low
219245,low
401481,medium
456214,low
472055,medium
339538,medium
183737,low
255846,medium
449910,medium
16285,low
384746,medium
310756,medium
405554,medium
155810,low
91030,low
215073,medium
355850,medium
52941,medium
188985,low
396119,medium
415795,medium
443723,low
280142,medium
475126,low
353054,low
327652,medium
28445,medium
320604,medium
90378,medium
391558,medium
427739,medium
319580,medium
231409,medium
280049,medium
33501,low
264991,medium
192750,low
449937,low
510737,medium
145162,medium
413716,medium
283498,medium
85311,low
515559,medium
385187,medium
139828,medium
474922,medium
86657,medium
352218,low
190443,medium
428682,medium
209673,low
332623,medium
216416,medium
217410,low
209048,medium
279982,medium
25471,medium
494538,low
479517,medium
103205,medium
151838,medium
339280,medium
489769,low
249057,low
402771,medium
295396,medium
457101,low
135652,low
447367,low
467473,medium
2847,medium
348376,medium
597,medium
132562,medium
87398,medium
9755,medium
217999,low
503883,medium
483590,medium
18972,low
97792,medium
125173,medium
5918,low
402014,low
207534,medium
256018,low
167513,medium
238873,low
110961,medium
382403,medium
82570,medium
49728,medium
314874,medium
160063,medium
322673,medium
351965,medium
251646,medium
195958,medium
188653,high
389555,medium
417072,medium
166813,low
13095,medium
172228,medium
389669,medium
169063,low
294080,low
338433,medium
162910,low
21262,medium
415562,low
349637,medium
42453,medium
7519,medium
27839,medium
160310,medium
351665,medium
278458,medium
316421,high
6914,low
263234,low
215819,medium
199720,medium
292617,medium
20352,medium
185268,medium
11844,medium
221804,low
322538,medium
197636,medium
93161,low
392846,low
419684,high
288965,medium
344591,medium
33223,medium
103267,medium
390586,low
69733,low
120518,medium
346020,medium
147427,low
198380,medium
196465,high
181999,medium
350872,medium
235283,medium
6274,medium
303721,low
64542,low
135049,medium
517415,medium
424680,medium
121343,medium
312045,medium
268211,low
290033,low
383248,medium
434562,medium
498333,medium
89637,medium
50947,medium
415040,medium
333273,medium
483660,medium
208367,low
53002,medium
269669,medium
233918,low
283747,medium
380940,low
7324,low
267277,medium
424757,low
157485,medium
397420,medium
102762,low
119642,low
380101,medium
241018,medium
126857,medium
255805,medium
256387,high
74829,medium
432173,low
433402,medium
408815,medium
22096,medium
429326,medium
227534,low
293717,low
41762,low
30600,low
366331,low
286216,medium
317191,medium
169896,medium
348745,low
54783,low
385947,medium
223971,low
148371,medium
10229,medium
323567,low
320746,medium
216505,medium
264672,medium
238930,medium
235992,low
182895,low
279236,medium
390790,medium
107976,medium
310549,medium
406901,medium
183515,medium
182583,medium
490858,low
461982,medium
227283,low
148068,low
37085,medium
492900,low
227128,medium
344981,medium
262610,medium
290464,medium
469914,medium
447640,medium
499619,medium
479888,medium
94190,low
337824,medium
51132,medium
483064,high
478916,low
332092,medium
345711,low
92480,medium
497274,medium
12230,low
322274,medium
139851,low
258650,medium
45922,medium
361929,low
452707,medium
248246,medium
225251,low
333973,medium
251397,low
470556,medium
82496,low
307698,low
79597,medium
210119,medium
363715,medium
360631,medium
199341,medium
274135,medium
121604,low
101822,low
230298,medium
434687,low
422722,high
277432,low
246541,medium
161321,medium
244262,medium
94212,medium
173331,low
45637,low
443375,low
324725,medium
517083,low
208132,low
154169,low
423374,medium
130185,medium
150490,medium
90224,medium
106300,medium
188017,low
43344,medium
101965,low
263033,medium
197426,medium
134286,medium
377255,low
400521,medium
124246,low
127606,medium
427149,medium
235041,medium
220730,low
99883,medium
219710,medium
323426,medium
71464,medium
20693,medium
486633,medium
310482,low
178981,medium
77248,medium
501516,medium
396987,medium
318549,medium
282930,low
6836,medium
138252,medium
324451,medium
357867,medium
239416,medium
344788,low
124973,medium
253533,medium
188172,low
192823,medium
154143,medium
237795,low
485740,medium
63666,medium
58744,medium
511513,medium
494356,medium
413253,medium
382310,low
388792,medium
76828,medium
135857,low
249059,medium
12509,medium
198396,medium
21388,medium
447023,low
280930,low
422720,medium
379581,medium
350359,medium
42110,medium
497764,medium
253838,medium
414414,low
152102,medium
90717,medium
456846,medium
188117,medium
187169,medium
401304,medium
416427,low
443434,low
44820,low
195916,medium
62220,medium
375655,medium
59147,medium
390984,low
106402,medium
87641,low
207153,low
344021,medium
204209,high
406612,medium
364824,medium
160393,medium
372538,medium
463176,medium
21550,medium
513952,medium
507441,medium
479892,low
244527,medium
366880,low
197510,medium
262589,medium
508354,medium
16131,medium
71065,low
470389,medium
424767,medium
342105,medium
410561,medium
179546,medium
129834,low
283439,medium
386065,medium
265215,medium
222408,medium
25281,medium
212525,low
32547,low
514511,low
158557,medium
477423,medium
283138,medium
32447,medium
477519,medium
272209,high
134958,medium
474149,medium
459754,medium
392964,medium
378243,low
326490,low
218077,medium
204326,medium
234369,medium
255963,medium
510841,medium
195917,medium
87550,medium
29768,medium
419067,medium
452050,medium
34837,medium
10139,medium
361136,medium
356316,low
270429,medium
507695,low
145791,medium
393770,medium
197724,low
454290,medium
443091,low
184788,medium
517602,medium
203681,medium
9206,low
454975,medium
46323,medium
371600,medium
418556,medium
222211,medium
419578,low
383394,medium
349211,medium
183181,low
465257,medium
269429,medium
113311,medium
446466,medium
427812,medium
346253,medium
22935,low
452386,medium
94586,low
356125,medium
477588,low
269728,medium
165676,medium
336118,medium
297055,medium
481185,medium
223763,low
365216,medium
485847,medium
443123,medium
308164,medium
379130,medium
316839,medium
143051,medium
133113,low
153261,low
466554,medium
241940,low
92490,medium
204472,medium
119311,medium
83161,low
489708,low
454401,medium
393356,medium
445874,medium
419076,low
122563,medium
450040,medium
20485,medium
3094,medium
418339,medium
237712,medium
262158,medium
482483,medium
146695,medium
167314,low
31469,medium
228960,medium
299505,medium
281234,low
19114,low
348975,medium
355102,medium
501947,medium
82291,medium
56748,low
84638,medium
323775,low
501024,medium
139063,medium
427750,low
22049,medium
124631,low
514738,medium
39040,medium
64108,low
508109,medium
43119,low
349782,low
202518,low
444903,low
108564,medium
138736,medium
75843,medium
111483,low
343868,medium
427398,medium
329927,low
451373,medium
442663,low
351040,low
145509,low
445440,low
432270,medium
341039,medium
468553,low
25312,medium
452445,medium
512252,medium
161835,medium
225268,medium
103498,low
418387,medium
192338,medium
328780,medium
45882,low
504644,low
318491,medium
314554,medium
44668,medium
436418,low
196647,medium
122053,medium
24058,medium
407066,medium
114894,medium
92503,medium
376846,medium
87241,low
351559,low
292136,medium
371336,medium
505257,low
484199,low
275880,low
515583,medium
277427,medium
165119,medium
406900,medium
136805,low
102988,low
110916,medium
316594,medium
326800,low
290015,medium
438790,medium
101849,low
75798,low
484728,medium
461581,medium
180150,medium
152899,medium
306278,medium
469031,medium
341512,medium
451953,low
264717,medium
47956,medium
134432,high
116024,medium
157427,low
273972,medium
239302,medium
315528,medium
150972,medium
161531,medium
307053,medium
311506,medium
361495,medium
466635,low
28620,low
31958,low
70993,high
107218,low
424813,medium
444081,medium
196950,medium
260830,medium
66405,medium
330719,medium
440911,medium
170777,medium
403828,medium
241752,low
78096,medium
515276,medium
298870,medium
454613,medium
495083,medium
173274,low
359918,medium
189083,low
250887,medium
213964,medium
217771,low
444075,medium
356991,medium
55010,low
43946,low
277198,low
7273,medium
344435,medium
322987,medium
223475,medium
237487,medium
388553,low
350028,medium
97631,medium
96204,medium
391067,medium
7488,medium
242425,low
294543,medium
83006,medium
454436,medium
221772,medium
117603,medium
320390,medium
77675,medium
180098,medium
92181,low
95108,medium
99237,medium
77269,medium
385494,medium
152128,low
291466,low
14138,high
310222,medium
373641,medium
157151,low
240692,medium
366632,medium
387851,medium
196882,medium
40082,medium
455568,medium
485270,low
191011,medium
89770,medium
129460,low
75615,medium
497452,medium
376687,low
242509,medium
495949,medium
426128,medium
36600,medium
443979,medium
404166,medium
18459,medium
335352,medium
241678,medium
512423,low
255049,low
488834,low
171817,medium
425376,medium
482462,low
35203,medium
82213,low
394769,medium
113997,medium
59200,medium
333238,medium
115332,medium
248646,medium
351459,medium
455379,low
195053,high
94296,low
138105,medium
413967,low
418229,medium
403548,low
406348,low
354021,medium
292403,medium
394650,medium
293439,medium
121482,high
72539,medium
344160,medium
220104,medium
462338,low
282327,medium
1596,low
497111,medium
239848,medium
210068,medium
472920,medium
387876,medium
248191,low
462649,medium
214541,low
410101,medium
347497,low
124194,medium
81155,medium
298532,low
329108,medium
28961,medium
460355,medium
278384,medium
120420,medium
377707,medium
402213,medium
219488,medium
441972,medium
315506,medium
5908,medium
335115,medium
286504,medium
48704,low
303834,medium
243172,medium
55457,medium
406854,medium
503390,medium
85585,medium
193464,medium
263774,low
119036,medium
479943,medium
457790,medium
97138,medium
398574,low
38432,medium
259794,low
202474,low
97822,low
95411,medium
222306,medium
199140,low
272639,low
439769,low
205659,low
297856,medium
456861,low
277075,low
15730,low
135463,low
292847,medium
134007,medium
404386,medium
2813,low
174301,medium
471706,medium
213610,medium
197243,low
197450,medium
266064,low
91393,medium
1343,medium
372129,medium
1589,low
61959,medium
100771,medium
108922,medium
374977,medium
497129,medium
466142,medium
167609,medium
512497,medium
185445,medium
246454,medium
516130,medium
92435,low
49669,medium
488562,medium
232448,medium
130018,low
323526,medium
260803,medium
296025,medium
387304,low
504405,medium
93645,low
361121,low
74136,medium
302836,medium
200870,medium
132837,medium
51802,medium
350225,medium
6954,low
427770,low
82787,medium
72071,low
118447,low
358837,medium
419569,medium
232938,low
3103,low
467987,medium
475242,medium
92392,medium
133315,medium
335731,low
46045,medium
434149,low
156395,medium
230725,medium
61151,low
388995,medium
79769,low
482766,medium
49431,medium
4042,low
331697,medium
330505,medium
360761,low
197238,low
197689,low
427510,medium
201403,low
245914,medium
101587,medium
138221,medium
499932,medium
246893,medium
164191,low
322937,medium
387764,low
516163,medium
199060,low
347865,medium
10611,medium
352140,medium
464266,medium
411525,medium
23910,medium
431840,medium
173641,low
74026,medium
413892,medium
397626,medium
171543,low
89095,medium
442232,medium
391181,low
494388,medium
226825,medium
19116,medium
194169,medium
348214,low
265407,low
457038,high
179831,medium
394862,medium
424691,medium
78662,medium
91924,medium
217800,medium
423339,low
465738,medium
35997,low
391649,medium
491838,medium
510963,medium
439901,low
362780,medium
412143,medium
42429,low
21945,medium
98446,medium
151428,low
425187,low
97534,medium
483696,low
231161,medium
501740,medium
80153,low
166320,medium
103665,medium
101316,low
169904,medium
345038,medium
112415,medium
141163,medium
8824,medium
329316,medium
59047,medium
57087,medium
393489,medium
222423,low
365674,medium
206843,medium
257062,medium
144682,medium
458950,medium
463525,medium
506956,medium
99406,low
326587,medium
420270,low
466532,low
217303,medium
474177,medium
70584,medium
377448,medium
420191,medium
509618,low
174059,medium
461019,low
355130,low
266667,low
250096,medium
386881,low
265662,low
255574,low
258863,medium
97606,medium
393578,low
479434,medium
113430,medium
370897,medium
94354,medium
247037,medium
384244,medium
203780,low
117103,medium
460349,medium
147742,low
473274,low
465674,medium
50149,medium
355769,low
203980,low
462108,medium
424379,medium
215144,low
515347,medium
138846,medium
173655,medium
375191,low
480825,medium
480619,medium
380466,medium
347618,low
407147,medium
52696,medium
181524,medium
237180,medium
148329,medium
56544,low
233899,medium
405104,medium
227888,medium
282619,medium
214263,medium
106907,low
233760,medium
328662,low
22514,medium
141454,medium
141569,low
457422,medium
68742,medium
178544,medium
38869,low
513000,low
510808,medium
298824,medium
141938,medium
92434,medium
117403,medium
430603,medium
344987,low
396941,low
421299,medium
103517,low
26665,medium
345839,medium
122031,medium
215944,medium
507383,low
188188,medium
148918,low
45455,medium
798,medium
363246,medium
255226,medium
335918,medium
43535,medium
341950,low
496278,medium
170571,medium
28458,low
113073,medium
83692,medium
204839,medium
416830,medium
24490,low
129409,low
320290,low
75448,low
147431,low
92891,low
14933,low
436596,medium
338702,medium
289805,medium
349125,medium
512617,medium
8027,medium
515974,medium
478745,medium
438803,medium
418420,medium
189601,medium
188388,medium
266931,medium
113537,medium
74412,low
433300,medium
9515,medium
278070,low
203792,low
502989,medium
297322,medium
227760,low
8017,low
407148,medium
455105,medium
390182,medium
144496,high
20613,medium
54473,medium
207065,low
307746,medium
190301,medium
135453,medium
369574,low
458870,medium
156315,low
244635,low
457764,medium
28289,medium
273548,medium
94948,low
233869,medium
460850,medium
44475,medium
393888,medium
306772,medium
481567,low
39447,medium
29144,low
121913,medium
308937,low
193403,medium
273623,medium
344860,low
379246,medium
350198,low
234077,high
132150,low
264871,medium
76435,medium
444761,medium
76203,medium
133742,medium
44298,medium
63343,medium
290687,medium
216772,low
153801,medium
24436,medium
86741,low
464933,medium
337229,medium
309564,medium
328135,medium
439112,medium
400124,medium
355782,high
131497,low
379157,low
517400,low
74014,medium
281743,medium
58056,low
358446,low
328200,low
192900,medium
253934,medium
380982,medium
12645,medium
62549,medium
170814,medium
60249,medium
107436,low
93214,medium
265560,low
102703,low
452343,medium
498415,medium
222111,medium
478652,low
417803,low
103092,low
307133,low
135385,medium
459411,medium
8140,medium
400271,medium
205528,low
222704,medium
417367,medium
27251,medium
276965,medium
239587,medium
127570,medium
407850,low
34182,medium
287942,low
91381,medium
516981,medium
24709,medium
202292,medium
4456,medium
364428,low
62612,high
425010,high
28381,medium
379204,low
393354,low
53319,medium
92190,low
388821,medium
245757,medium
185956,low
305095,medium
265440,low
86807,medium
374579,low
80773,medium
454798,medium
55657,medium
91044,medium
471039,low
97115,low
475734,low
288408,medium
112060,low
319364,medium
136381,medium
404551,medium
13493,low
472294,medium
231017,medium
447987,low
435160,medium
289247,low
97744,medium
70797,medium
379738,medium
321404,medium
334687,medium
4436,medium
275702,medium
266548,medium
411935,low
371055,medium
340809,medium
285300,medium
197314,medium
196271,medium
199685,medium
181357,medium
301971,medium
459372,medium
501725,low
67865,medium
333716,low
185867,medium
183789,medium
318343,medium
234432,medium
366499,low
195887,medium
490448,low
476036,low
356314,medium
11614,low
481938,low
221293,low
305121,medium
289343,medium
327389,medium
110304,low
20919,medium
73209,medium
152866,medium
196027,medium
482880,medium
324736,medium
497683,low
115122,medium
236599,low
179330,low
400203,medium
446081,medium
469438,medium
388415,medium
374336,medium
260802,medium
14792,medium
158953,medium
327868,medium
323811,medium
2074,medium
336265,low
287327,medium
257509,medium
393488,medium
218920,medium
129395,medium
227649,medium
392885,medium
144156,low
142136,low
180928,medium
118473,low
423094,medium
286085,medium
405559,medium
59196,medium
322643,medium
426085,low
439150,medium
332078,medium
15256,medium
77152,medium
263495,medium
468294,medium
327790,medium
399108,medium
466338,medium
476861,medium
113704,low
255811,low
49982,medium
384060,low
230550,medium
243809,medium
221614,medium
394730,low
437646,medium
74142,medium
510837,medium
323078,low
15623,medium
52662,medium
384115,medium
195421,medium
285599,low
338354,medium
358609,medium
70524,medium
111223,medium
29498,medium
34284,medium
130946,low
240419,low
456177,medium
443448,low
366949,high
284239,medium
370627,low
124822,low
116338,medium
325892,medium
90785,low
224173,low
381936,low
107049,low
439307,low
80965,medium
175529,medium
284170,medium
26899,low
186455,medium
406915,low
193705,low
515766,medium
316519,medium
102531,medium
275934,medium
179036,low
361138,medium
483046,medium
281294,medium
83862,medium
398553,low
456209,low
316943,medium
22890,medium
223846,low
213243,medium
188813,medium
146889,medium
418273,medium
97283,medium
328313,low
234997,low
231275,medium
81810,medium
307938,medium
366834,medium
430333,low
3761,medium
341990,low
434106,low
29327,medium
131860,low
185240,low
489524,medium
352545,low
393475,medium
13879,medium
440497,medium
437874,medium
346618,medium
277635,medium
48018,medium
174638,medium
501845,medium
323251,medium
388664,medium
292511,low
476242,medium
491529,medium
69948,high
64249,medium
242676,medium
185174,low
48562,low
314064,medium
82141,medium
181487,medium
196120,low
494104,medium
404890,medium
237631,medium
478243,low
163913,medium
368231,medium
415239,low
513594,medium
57098,medium
153152,low
447026,medium
138427,low
334631,low
165242,medium
246567,medium
273872,medium
29480,medium
238560,low
100946,medium
94890,medium
324232,low
257335,medium
178334,medium
491834,low
207659,low
390771,medium
375051,low
213735,medium
492399,medium
124423,medium
383278,medium
326355,medium
227398,medium
499553,medium
303235,low
188977,medium
329254,low
237387,medium
337828,medium
214082,medium
343455,medium
364201,medium
244415,medium
303308,medium
1240,medium
206678,medium
357083,medium
14154,medium
195851,medium
250866,low
234255,medium
159519,low
288685,medium
88450,low
259978,low
325306,low
302805,low
137484,medium
240034,medium
381176,medium
242151,low
132289,low
408760,low
347232,medium
298988,medium
409236,medium
325226,medium
282662,low
99040,low
155953,medium
411065,medium
296875,low
372935,low
501630,medium
423132,medium
260717,medium
2750,medium
216491,medium
239940,medium
34271,medium
313517,medium
417449,low
120765,low
283938,low
172535,medium
261009,medium
19423,medium
232557,medium
98461,low
483207,low
171943,low
270531,medium
189840,medium
473115,medium
447820,medium
457504,medium
408277,low
486153,medium
291979,medium
16250,low
337834,medium
360903,low
447793,low
320420,low
139442,low
508905,low
174330,medium
428274,medium
422625,low
211900,low
141407,medium
353053,low
198315,medium
451659,medium
451084,medium
292179,medium
502674,low
177373,low
494788,low
223546,low
237817,low
158013,medium
346868,medium
365754,low
291593,low
291852,low
342078,low
72360,low
381902,medium
289966,low
192569,medium
204881,low
150024,low
357367,low
367596,medium
102379,medium
82756,medium
156566,medium
118275,low
41320,medium
35929,low
229386,medium
448019,medium
478894,medium
458810,medium
22563,medium
108306,medium
201182,low
294874,medium
235488,medium
23394,medium
318514,low
416379,medium
242072,medium
279643,medium
321861,medium
275922,medium
251413,low
249507,medium
332739,medium
200973,medium
396766,medium
218254,medium
506640,medium
387111,high
466526,low
200081,low
266699,medium
492149,medium
277719,medium
116311,medium
165004,medium
134826,low
480460,medium
239232,low
377741,medium
5461,medium
120667,low
111068,medium
48557,medium
162311,medium
499215,medium
437697,medium
92432,medium
227002,medium
516347,medium
194327,medium
446743,low
47712,medium
360216,medium
164647,medium
123931,low
475511,low
378065,medium
193689,medium
234215,medium
287808,medium
17643,low
311213,medium
93930,low
378053,medium
331062,high
398314,medium
359542,low
300306,low
467908,low
291735,medium
466594,medium
285418,medium
470205,medium
199074,medium
218044,medium
81005,low
303632,low
168081,low
336883,medium
93026,medium
395091,low
499552,medium
182408,medium
20479,medium
16405,medium
428880,medium
245916,low
259345,medium
276535,medium
386603,medium
138675,medium
77270,low
310922,medium
236205,medium
17870,medium
99974,medium
335966,medium
99053,medium
69441,medium
97858,low
43133,medium
246468,medium
22443,medium
158332,medium
250735,low
404346,medium
255755,medium
177767,medium
303413,medium
66465,medium
56289,medium
399051,medium
77453,medium
488964,medium
